ID,Ulasan,Label
482,"td nya ragu, tp pas coba mantap jiwa",positif
483,puas bgt dah ama mobilnya 🚗💨,positif
484,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
485,murmer tp ga murahan 😁,positif
486,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
487,"Pelayanan CS-nya B aja, slow respon 😑",negatif
488,"katanya irit, tp nyatanya boros cuy 😤",negatif
489,mobilnya MANTUL bgttt 😍👍,positif
490,"katanya irit, tp nyatanya boros cuy 😤",negatif
491,"gak nyesel beli ini sih, bener2 irit!!",positif
492,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
493,"katanya irit, tp nyatanya boros cuy 😤",negatif
494,"td nya ragu, tp pas coba mantap jiwa",positif
495,"gila sih ini, mesin berisik parah 😤",negatif
496,"Pelayanan CS-nya B aja, slow respon 😑",negatif
497,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
498,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
499,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
500,"td nya ragu, tp pas coba mantap jiwa",positif
501,"katanya irit, tp nyatanya boros cuy 😤",negatif
502,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
503,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
504,"katanya irit, tp nyatanya boros cuy 😤",negatif
505,"Pelayanan CS-nya B aja, slow respon 😑",negatif
506,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
507,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
508,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
509,puas bgt dah ama mobilnya 🚗💨,positif
510,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
511,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
512,puas bgt dah ama mobilnya 🚗💨,positif
513,mobilnya MANTUL bgttt 😍👍,positif
514,"gak nyesel beli ini sih, bener2 irit!!",positif
515,interiornya kyk mainan anak2 😬,negatif
516,mobilnya MANTUL bgttt 😍👍,positif
517,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
518,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
519,interiornya kyk mainan anak2 😬,negatif
520,interiornya kyk mainan anak2 😬,negatif
521,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
522,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
523,"gak nyesel beli ini sih, bener2 irit!!",positif
524,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
525,mobilnya MANTUL bgttt 😍👍,positif
526,interiornya kyk mainan anak2 😬,negatif
527,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
528,"katanya irit, tp nyatanya boros cuy 😤",negatif
529,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
530,murmer tp ga murahan 😁,positif
531,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
532,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
533,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
534,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
535,"gak nyesel beli ini sih, bener2 irit!!",positif
536,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
537,"udah dapet diskon gede, performa mantep jg",positif
538,"gila sih ini, mesin berisik parah 😤",negatif
539,"katanya irit, tp nyatanya boros cuy 😤",negatif
540,mobilnya MANTUL bgttt 😍👍,positif
541,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
542,"gak nyesel beli ini sih, bener2 irit!!",positif
543,"td nya ragu, tp pas coba mantap jiwa",positif
544,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
545,interiornya kyk mainan anak2 😬,negatif
546,"td nya ragu, tp pas coba mantap jiwa",positif
547,mobilnya MANTUL bgttt 😍👍,positif
548,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
549,"gak nyesel beli ini sih, bener2 irit!!",positif
550,GA REKOMEN!! bnyk fitur fake news 😒,negatif
551,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
552,"Pelayanan CS-nya B aja, slow respon 😑",negatif
553,"td nya ragu, tp pas coba mantap jiwa",positif
554,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
555,"katanya irit, tp nyatanya boros cuy 😤",negatif
556,puas bgt dah ama mobilnya 🚗💨,positif
557,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
558,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
559,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
560,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
561,mobilnya MANTUL bgttt 😍👍,positif
562,"gila sih ini, mesin berisik parah 😤",negatif
563,interiornya kyk mainan anak2 😬,negatif
564,"katanya irit, tp nyatanya boros cuy 😤",negatif
565,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
566,murmer tp ga murahan 😁,positif
567,"gila sih ini, mesin berisik parah 😤",negatif
568,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
569,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
570,puas bgt dah ama mobilnya 🚗💨,positif
571,"udah dapet diskon gede, performa mantep jg",positif
572,"gila sih ini, mesin berisik parah 😤",negatif
573,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
574,GA REKOMEN!! bnyk fitur fake news 😒,negatif
575,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
576,"gak nyesel beli ini sih, bener2 irit!!",positif
577,murmer tp ga murahan 😁,positif
578,"gak nyesel beli ini sih, bener2 irit!!",positif
579,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
580,puas bgt dah ama mobilnya 🚗💨,positif
581,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
582,"gila sih ini, mesin berisik parah 😤",negatif
583,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
584,"Pelayanan CS-nya B aja, slow respon 😑",negatif
585,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
586,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
587,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
588,"gila sih ini, mesin berisik parah 😤",negatif
589,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
590,"gila sih ini, mesin berisik parah 😤",negatif
591,"katanya irit, tp nyatanya boros cuy 😤",negatif
592,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
593,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
594,"gak nyesel beli ini sih, bener2 irit!!",positif
595,"td nya ragu, tp pas coba mantap jiwa",positif
596,"td nya ragu, tp pas coba mantap jiwa",positif
597,"td nya ragu, tp pas coba mantap jiwa",positif
598,"td nya ragu, tp pas coba mantap jiwa",positif
599,"Pelayanan CS-nya B aja, slow respon 😑",negatif
600,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
601,"katanya irit, tp nyatanya boros cuy 😤",negatif
602,"td nya ragu, tp pas coba mantap jiwa",positif
603,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
604,GA REKOMEN!! bnyk fitur fake news 😒,negatif
605,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
606,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
607,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
608,"udah dapet diskon gede, performa mantep jg",positif
609,"gak nyesel beli ini sih, bener2 irit!!",positif
610,"Pelayanan CS-nya B aja, slow respon 😑",negatif
611,"udah dapet diskon gede, performa mantep jg",positif
612,puas bgt dah ama mobilnya 🚗💨,positif
613,"Pelayanan CS-nya B aja, slow respon 😑",negatif
614,murmer tp ga murahan 😁,positif
615,"udah dapet diskon gede, performa mantep jg",positif
616,"katanya irit, tp nyatanya boros cuy 😤",negatif
617,"udah dapet diskon gede, performa mantep jg",positif
618,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
619,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
620,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
621,"Pelayanan CS-nya B aja, slow respon 😑",negatif
622,"udah dapet diskon gede, performa mantep jg",positif
623,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
624,murmer tp ga murahan 😁,positif
625,murmer tp ga murahan 😁,positif
626,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
627,murmer tp ga murahan 😁,positif
628,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
629,GA REKOMEN!! bnyk fitur fake news 😒,negatif
630,"udah dapet diskon gede, performa mantep jg",positif
631,"udah dapet diskon gede, performa mantep jg",positif
632,interiornya kyk mainan anak2 😬,negatif
633,interiornya kyk mainan anak2 😬,negatif
634,GA REKOMEN!! bnyk fitur fake news 😒,negatif
635,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
636,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
637,interiornya kyk mainan anak2 😬,negatif
638,interiornya kyk mainan anak2 😬,negatif
639,"td nya ragu, tp pas coba mantap jiwa",positif
640,"td nya ragu, tp pas coba mantap jiwa",positif
641,"katanya irit, tp nyatanya boros cuy 😤",negatif
642,puas bgt dah ama mobilnya 🚗💨,positif
643,puas bgt dah ama mobilnya 🚗💨,positif
644,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
645,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
646,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
647,mobilnya MANTUL bgttt 😍👍,positif
648,"udah dapet diskon gede, performa mantep jg",positif
649,"udah dapet diskon gede, performa mantep jg",positif
650,mobilnya MANTUL bgttt 😍👍,positif
651,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
652,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
653,"gak nyesel beli ini sih, bener2 irit!!",positif
654,interiornya kyk mainan anak2 😬,negatif
655,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
656,"td nya ragu, tp pas coba mantap jiwa",positif
657,"td nya ragu, tp pas coba mantap jiwa",positif
658,"Pelayanan CS-nya B aja, slow respon 😑",negatif
659,GA REKOMEN!! bnyk fitur fake news 😒,negatif
660,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
661,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
662,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
663,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
664,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
665,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
666,"td nya ragu, tp pas coba mantap jiwa",positif
667,"td nya ragu, tp pas coba mantap jiwa",positif
668,"gak nyesel beli ini sih, bener2 irit!!",positif
669,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
670,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
671,murmer tp ga murahan 😁,positif
672,interiornya kyk mainan anak2 😬,negatif
673,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
674,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
675,"udah dapet diskon gede, performa mantep jg",positif
676,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
677,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
678,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
679,"gila sih ini, mesin berisik parah 😤",negatif
680,"td nya ragu, tp pas coba mantap jiwa",positif
681,"td nya ragu, tp pas coba mantap jiwa",positif
682,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
683,"gila sih ini, mesin berisik parah 😤",negatif
684,GA REKOMEN!! bnyk fitur fake news 😒,negatif
685,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
686,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
687,"gila sih ini, mesin berisik parah 😤",negatif
688,"gak nyesel beli ini sih, bener2 irit!!",positif
689,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
690,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
691,mobilnya MANTUL bgttt 😍👍,positif
692,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
693,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
694,"gak nyesel beli ini sih, bener2 irit!!",positif
695,"katanya irit, tp nyatanya boros cuy 😤",negatif
696,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
697,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
698,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
699,mobilnya MANTUL bgttt 😍👍,positif
700,"udah dapet diskon gede, performa mantep jg",positif
701,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
702,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
703,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
704,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
705,"gak nyesel beli ini sih, bener2 irit!!",positif
706,"gila sih ini, mesin berisik parah 😤",negatif
707,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
708,"Pelayanan CS-nya B aja, slow respon 😑",negatif
709,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
710,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
711,"udah dapet diskon gede, performa mantep jg",positif
712,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
713,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
714,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
715,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
716,"td nya ragu, tp pas coba mantap jiwa",positif
717,"Pelayanan CS-nya B aja, slow respon 😑",negatif
718,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
719,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
720,"Pelayanan CS-nya B aja, slow respon 😑",negatif
721,murmer tp ga murahan 😁,positif
722,"udah dapet diskon gede, performa mantep jg",positif
723,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
724,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
725,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
726,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
727,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
728,"Pelayanan CS-nya B aja, slow respon 😑",negatif
729,"katanya irit, tp nyatanya boros cuy 😤",negatif
730,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
731,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
732,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
733,GA REKOMEN!! bnyk fitur fake news 😒,negatif
734,interiornya kyk mainan anak2 😬,negatif
735,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
736,"gila sih ini, mesin berisik parah 😤",negatif
737,interiornya kyk mainan anak2 😬,negatif
738,"Pelayanan CS-nya B aja, slow respon 😑",negatif
739,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
740,"katanya irit, tp nyatanya boros cuy 😤",negatif
741,"td nya ragu, tp pas coba mantap jiwa",positif
742,murmer tp ga murahan 😁,positif
743,interiornya kyk mainan anak2 😬,negatif
744,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
745,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
746,murmer tp ga murahan 😁,positif
747,puas bgt dah ama mobilnya 🚗💨,positif
748,"katanya irit, tp nyatanya boros cuy 😤",negatif
749,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
750,"td nya ragu, tp pas coba mantap jiwa",positif
751,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
752,mobilnya MANTUL bgttt 😍👍,positif
753,"Pelayanan CS-nya B aja, slow respon 😑",negatif
754,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
755,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
756,"gila sih ini, mesin berisik parah 😤",negatif
757,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
758,"td nya ragu, tp pas coba mantap jiwa",positif
759,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
760,puas bgt dah ama mobilnya 🚗💨,positif
761,murmer tp ga murahan 😁,positif
762,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
763,interiornya kyk mainan anak2 😬,negatif
764,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
765,interiornya kyk mainan anak2 😬,negatif
766,puas bgt dah ama mobilnya 🚗💨,positif
767,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
768,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
769,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
770,"Pelayanan CS-nya B aja, slow respon 😑",negatif
771,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
772,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
773,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
774,"Pelayanan CS-nya B aja, slow respon 😑",negatif
775,"udah dapet diskon gede, performa mantep jg",positif
776,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
777,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
778,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
779,interiornya kyk mainan anak2 😬,negatif
780,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
781,interiornya kyk mainan anak2 😬,negatif
782,"katanya irit, tp nyatanya boros cuy 😤",negatif
783,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
784,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
785,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
786,"gak nyesel beli ini sih, bener2 irit!!",positif
787,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
788,"Pelayanan CS-nya B aja, slow respon 😑",negatif
789,puas bgt dah ama mobilnya 🚗💨,positif
790,"katanya irit, tp nyatanya boros cuy 😤",negatif
791,"gila sih ini, mesin berisik parah 😤",negatif
792,puas bgt dah ama mobilnya 🚗💨,positif
793,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
794,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
795,interiornya kyk mainan anak2 😬,negatif
796,GA REKOMEN!! bnyk fitur fake news 😒,negatif
797,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
798,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
799,murmer tp ga murahan 😁,positif
800,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
801,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
802,mobilnya MANTUL bgttt 😍👍,positif
803,"katanya irit, tp nyatanya boros cuy 😤",negatif
804,mobilnya MANTUL bgttt 😍👍,positif
805,interiornya kyk mainan anak2 😬,negatif
806,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
807,GA REKOMEN!! bnyk fitur fake news 😒,negatif
808,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
809,murmer tp ga murahan 😁,positif
810,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
811,murmer tp ga murahan 😁,positif
812,"td nya ragu, tp pas coba mantap jiwa",positif
813,"Pelayanan CS-nya B aja, slow respon 😑",negatif
814,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
815,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
816,murmer tp ga murahan 😁,positif
817,"udah dapet diskon gede, performa mantep jg",positif
818,"gila sih ini, mesin berisik parah 😤",negatif
819,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
820,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
821,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
822,"udah dapet diskon gede, performa mantep jg",positif
823,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
824,GA REKOMEN!! bnyk fitur fake news 😒,negatif
825,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
826,interiornya kyk mainan anak2 😬,negatif
827,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
828,murmer tp ga murahan 😁,positif
829,"udah dapet diskon gede, performa mantep jg",positif
830,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
831,mobilnya MANTUL bgttt 😍👍,positif
832,puas bgt dah ama mobilnya 🚗💨,positif
