ID,Ulasan,Label
495,Showroom sangat membantu selama proses pembelian,positif
496,Dealer tidak responsif terhadap keluhan pelanggan,negatif
497,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
498,Mesin cepat panas dan boros bahan bakar,negatif
499,Sangat cocok untuk keluarga kecil seperti saya,positif
500,Saya kecewa dengan kualitas interior yang murahan,negatif
501,Garansi yang diberikan membuat saya merasa aman,positif
502,Handling mobil ini luar biasa di jalan berliku,positif
503,Suspensi terlalu keras membuat tidak nyaman,negatif
504,Mobil sering mogok meskipun baru dibeli,negatif
505,Mobil sering mogok meskipun baru dibeli,negatif
506,Fitur mobil sering error dan tidak berfungsi,negatif
507,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
508,Harga tidak sebanding dengan kualitas yang diberikan,negatif
509,Fitur mobil sering error dan tidak berfungsi,negatif
510,Fitur mobil sering error dan tidak berfungsi,negatif
511,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
512,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
513,Mobil sering mogok meskipun baru dibeli,negatif
514,Suara mesin terlalu bising saat dikendarai,negatif
515,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
516,Fitur mobil sering error dan tidak berfungsi,negatif
517,Fitur mobil sering error dan tidak berfungsi,negatif
518,Suara mesin terlalu bising saat dikendarai,negatif
519,Fitur mobil sering error dan tidak berfungsi,negatif
520,Suara mesin terlalu bising saat dikendarai,negatif
521,AC mobil tidak dingin sejak pertama pakai,negatif
522,Mesin cepat panas dan boros bahan bakar,negatif
523,Suspensi terlalu keras membuat tidak nyaman,negatif
524,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
525,Suspensi terlalu keras membuat tidak nyaman,negatif
526,Mobil sering mogok meskipun baru dibeli,negatif
527,Garansi yang diberikan membuat saya merasa aman,positif
528,Mesin cepat panas dan boros bahan bakar,negatif
529,Saya sangat puas dengan performa mesin mobil ini,positif
530,Suspensi terlalu keras membuat tidak nyaman,negatif
531,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
532,AC mobil tidak dingin sejak pertama pakai,negatif
533,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
534,Mobil sering mogok meskipun baru dibeli,negatif
535,Sangat cocok untuk keluarga kecil seperti saya,positif
536,Handling mobil ini luar biasa di jalan berliku,positif
537,Suara mesin terlalu bising saat dikendarai,negatif
538,Sangat cocok untuk keluarga kecil seperti saya,positif
539,Sangat cocok untuk keluarga kecil seperti saya,positif
540,Garansi yang diberikan membuat saya merasa aman,positif
541,Harga tidak sebanding dengan kualitas yang diberikan,negatif
542,Dealer tidak responsif terhadap keluhan pelanggan,negatif
543,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
544,Harga tidak sebanding dengan kualitas yang diberikan,negatif
545,Harga tidak sebanding dengan kualitas yang diberikan,negatif
546,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
547,AC mobil tidak dingin sejak pertama pakai,negatif
548,Harga tidak sebanding dengan kualitas yang diberikan,negatif
549,Suara mesin terlalu bising saat dikendarai,negatif
550,Sangat cocok untuk keluarga kecil seperti saya,positif
551,Suara mesin terlalu bising saat dikendarai,negatif
552,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
553,Fitur mobil sering error dan tidak berfungsi,negatif
554,Garansi yang diberikan membuat saya merasa aman,positif
555,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
556,Dealer tidak responsif terhadap keluhan pelanggan,negatif
557,Mobil sering mogok meskipun baru dibeli,negatif
558,Suara mesin terlalu bising saat dikendarai,negatif
559,Suspensi terlalu keras membuat tidak nyaman,negatif
560,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
561,Pelayanan di bengkel luar biasa dan sangat cepat,positif
562,Mobil sering mogok meskipun baru dibeli,negatif
563,AC mobil tidak dingin sejak pertama pakai,negatif
564,Dealer tidak responsif terhadap keluhan pelanggan,negatif
565,Suara mesin terlalu bising saat dikendarai,negatif
566,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
567,Sangat cocok untuk keluarga kecil seperti saya,positif
568,Showroom sangat membantu selama proses pembelian,positif
569,Fitur mobil sering error dan tidak berfungsi,negatif
570,Fitur mobil sering error dan tidak berfungsi,negatif
571,Saya sangat puas dengan performa mesin mobil ini,positif
572,Saya kecewa dengan kualitas interior yang murahan,negatif
573,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
574,Saya kecewa dengan kualitas interior yang murahan,negatif
575,Harga tidak sebanding dengan kualitas yang diberikan,negatif
576,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
577,Mobil sering mogok meskipun baru dibeli,negatif
578,Garansi yang diberikan membuat saya merasa aman,positif
579,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
580,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
581,Fitur mobil sering error dan tidak berfungsi,negatif
582,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
583,Dealer tidak responsif terhadap keluhan pelanggan,negatif
584,Desain interiornya modern dan elegan,positif
585,Fitur mobil sering error dan tidak berfungsi,negatif
586,Desain interiornya modern dan elegan,positif
587,Sangat cocok untuk keluarga kecil seperti saya,positif
588,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
589,Dealer tidak responsif terhadap keluhan pelanggan,negatif
590,Handling mobil ini luar biasa di jalan berliku,positif
591,Dealer tidak responsif terhadap keluhan pelanggan,negatif
592,Dealer tidak responsif terhadap keluhan pelanggan,negatif
593,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
594,Fitur mobil sering error dan tidak berfungsi,negatif
595,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
596,Desain interiornya modern dan elegan,positif
597,Handling mobil ini luar biasa di jalan berliku,positif
598,Mesin cepat panas dan boros bahan bakar,negatif
599,Mobil sering mogok meskipun baru dibeli,negatif
600,Saya kecewa dengan kualitas interior yang murahan,negatif
601,Suara mesin terlalu bising saat dikendarai,negatif
602,Saya sangat puas dengan performa mesin mobil ini,positif
603,AC mobil tidak dingin sejak pertama pakai,negatif
604,AC mobil tidak dingin sejak pertama pakai,negatif
605,Handling mobil ini luar biasa di jalan berliku,positif
606,Fitur mobil sering error dan tidak berfungsi,negatif
607,Suara mesin terlalu bising saat dikendarai,negatif
608,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
609,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
610,Saya kecewa dengan kualitas interior yang murahan,negatif
611,Saya sangat puas dengan performa mesin mobil ini,positif
612,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
613,Harga tidak sebanding dengan kualitas yang diberikan,negatif
614,Showroom sangat membantu selama proses pembelian,positif
615,Handling mobil ini luar biasa di jalan berliku,positif
616,AC mobil tidak dingin sejak pertama pakai,negatif
617,Mesin cepat panas dan boros bahan bakar,negatif
618,Handling mobil ini luar biasa di jalan berliku,positif
619,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
620,Showroom sangat membantu selama proses pembelian,positif
621,Saya sangat puas dengan performa mesin mobil ini,positif
622,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
623,Saya kecewa dengan kualitas interior yang murahan,negatif
624,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
625,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
626,Garansi yang diberikan membuat saya merasa aman,positif
627,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
628,Pelayanan di bengkel luar biasa dan sangat cepat,positif
629,Saya sangat puas dengan performa mesin mobil ini,positif
630,Mesin cepat panas dan boros bahan bakar,negatif
631,Fitur mobil sering error dan tidak berfungsi,negatif
632,Garansi yang diberikan membuat saya merasa aman,positif
633,Handling mobil ini luar biasa di jalan berliku,positif
634,Fitur mobil sering error dan tidak berfungsi,negatif
635,Handling mobil ini luar biasa di jalan berliku,positif
636,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
637,Garansi yang diberikan membuat saya merasa aman,positif
638,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
639,Sangat cocok untuk keluarga kecil seperti saya,positif
640,Pelayanan di bengkel luar biasa dan sangat cepat,positif
641,Suspensi terlalu keras membuat tidak nyaman,negatif
642,Suara mesin terlalu bising saat dikendarai,negatif
643,Suara mesin terlalu bising saat dikendarai,negatif
644,Mobil sering mogok meskipun baru dibeli,negatif
645,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
646,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
647,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
648,Saya sangat puas dengan performa mesin mobil ini,positif
649,Harga tidak sebanding dengan kualitas yang diberikan,negatif
650,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
651,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
652,Handling mobil ini luar biasa di jalan berliku,positif
653,Garansi yang diberikan membuat saya merasa aman,positif
654,Suspensi terlalu keras membuat tidak nyaman,negatif
655,Saya sangat puas dengan performa mesin mobil ini,positif
656,Handling mobil ini luar biasa di jalan berliku,positif
657,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
658,Mobil sering mogok meskipun baru dibeli,negatif
659,Garansi yang diberikan membuat saya merasa aman,positif
660,Pelayanan di bengkel luar biasa dan sangat cepat,positif
661,Saya kecewa dengan kualitas interior yang murahan,negatif
662,Saya sangat puas dengan performa mesin mobil ini,positif
663,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
664,Desain interiornya modern dan elegan,positif
665,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
666,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
667,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
668,AC mobil tidak dingin sejak pertama pakai,negatif
669,Suspensi terlalu keras membuat tidak nyaman,negatif
670,Dealer tidak responsif terhadap keluhan pelanggan,negatif
671,Saya sangat puas dengan performa mesin mobil ini,positif
672,Harga tidak sebanding dengan kualitas yang diberikan,negatif
673,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
674,Saya kecewa dengan kualitas interior yang murahan,negatif
675,Pelayanan di bengkel luar biasa dan sangat cepat,positif
676,Saya sangat puas dengan performa mesin mobil ini,positif
677,Saya kecewa dengan kualitas interior yang murahan,negatif
678,Fitur mobil sering error dan tidak berfungsi,negatif
679,Garansi yang diberikan membuat saya merasa aman,positif
680,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
681,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
682,Harga tidak sebanding dengan kualitas yang diberikan,negatif
683,Suspensi terlalu keras membuat tidak nyaman,negatif
684,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
685,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
686,Saya sangat puas dengan performa mesin mobil ini,positif
687,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
688,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
689,Harga tidak sebanding dengan kualitas yang diberikan,negatif
690,Saya sangat puas dengan performa mesin mobil ini,positif
691,Mobil sering mogok meskipun baru dibeli,negatif
692,Saya kecewa dengan kualitas interior yang murahan,negatif
693,Mesin cepat panas dan boros bahan bakar,negatif
694,Suspensi terlalu keras membuat tidak nyaman,negatif
695,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
696,Sangat cocok untuk keluarga kecil seperti saya,positif
697,Suara mesin terlalu bising saat dikendarai,negatif
698,Suara mesin terlalu bising saat dikendarai,negatif
699,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
700,Mobil sering mogok meskipun baru dibeli,negatif
701,Mesin cepat panas dan boros bahan bakar,negatif
702,Mesin cepat panas dan boros bahan bakar,negatif
703,Saya sangat puas dengan performa mesin mobil ini,positif
704,Mesin cepat panas dan boros bahan bakar,negatif
705,Fitur mobil sering error dan tidak berfungsi,negatif
706,Mobil sering mogok meskipun baru dibeli,negatif
707,Dealer tidak responsif terhadap keluhan pelanggan,negatif
708,Suara mesin terlalu bising saat dikendarai,negatif
709,Dealer tidak responsif terhadap keluhan pelanggan,negatif
710,Saya kecewa dengan kualitas interior yang murahan,negatif
711,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
712,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
713,Dealer tidak responsif terhadap keluhan pelanggan,negatif
714,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
715,Showroom sangat membantu selama proses pembelian,positif
716,Sangat cocok untuk keluarga kecil seperti saya,positif
717,Saya kecewa dengan kualitas interior yang murahan,negatif
718,Saya sangat puas dengan performa mesin mobil ini,positif
719,Sangat cocok untuk keluarga kecil seperti saya,positif
720,Mobil sering mogok meskipun baru dibeli,negatif
721,Mesin cepat panas dan boros bahan bakar,negatif
722,Mobil sering mogok meskipun baru dibeli,negatif
723,Harga tidak sebanding dengan kualitas yang diberikan,negatif
724,Dealer tidak responsif terhadap keluhan pelanggan,negatif
725,Mobil sering mogok meskipun baru dibeli,negatif
726,Saya kecewa dengan kualitas interior yang murahan,negatif
727,Garansi yang diberikan membuat saya merasa aman,positif
728,Suara mesin terlalu bising saat dikendarai,negatif
729,Garansi yang diberikan membuat saya merasa aman,positif
730,Mesin cepat panas dan boros bahan bakar,negatif
731,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
732,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
733,Pelayanan di bengkel luar biasa dan sangat cepat,positif
734,Sangat cocok untuk keluarga kecil seperti saya,positif
735,Garansi yang diberikan membuat saya merasa aman,positif
736,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
737,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
738,Showroom sangat membantu selama proses pembelian,positif
739,Mobil sering mogok meskipun baru dibeli,negatif
740,Fitur mobil sering error dan tidak berfungsi,negatif
741,Suara mesin terlalu bising saat dikendarai,negatif
742,Garansi yang diberikan membuat saya merasa aman,positif
743,Pelayanan di bengkel luar biasa dan sangat cepat,positif
744,AC mobil tidak dingin sejak pertama pakai,negatif
745,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
746,Sangat cocok untuk keluarga kecil seperti saya,positif
747,Suara mesin terlalu bising saat dikendarai,negatif
748,Garansi yang diberikan membuat saya merasa aman,positif
749,Garansi yang diberikan membuat saya merasa aman,positif
750,Mesin cepat panas dan boros bahan bakar,negatif
751,Suara mesin terlalu bising saat dikendarai,negatif
752,Handling mobil ini luar biasa di jalan berliku,positif
753,Handling mobil ini luar biasa di jalan berliku,positif
