ID,Ulasan,Label
495,Mesin cepat panas dan boros bahan bakar,negatif
496,Harga tidak sebanding dengan kualitas yang diberikan,negatif
497,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
498,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
499,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
500,Garansi yang diberikan membuat saya merasa aman,positif
501,Fitur mobil sering error dan tidak berfungsi,negatif
502,AC mobil tidak dingin sejak pertama pakai,negatif
503,Saya kecewa dengan kualitas interior yang murahan,negatif
504,Sangat cocok untuk keluarga kecil seperti saya,positif
505,Harga tidak sebanding dengan kualitas yang diberikan,negatif
506,Sangat cocok untuk keluarga kecil seperti saya,positif
507,Saya kecewa dengan kualitas interior yang murahan,negatif
508,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
509,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
510,Desain interiornya modern dan elegan,positif
511,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
512,Mobil sering mogok meskipun baru dibeli,negatif
513,Saya sangat puas dengan performa mesin mobil ini,positif
514,Saya kecewa dengan kualitas interior yang murahan,negatif
515,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
516,Harga tidak sebanding dengan kualitas yang diberikan,negatif
517,Garansi yang diberikan membuat saya merasa aman,positif
518,Suspensi terlalu keras membuat tidak nyaman,negatif
519,Mobil sering mogok meskipun baru dibeli,negatif
520,Garansi yang diberikan membuat saya merasa aman,positif
521,Harga tidak sebanding dengan kualitas yang diberikan,negatif
522,Garansi yang diberikan membuat saya merasa aman,positif
523,Showroom sangat membantu selama proses pembelian,positif
524,AC mobil tidak dingin sejak pertama pakai,negatif
525,Fitur mobil sering error dan tidak berfungsi,negatif
526,Suara mesin terlalu bising saat dikendarai,negatif
527,Pelayanan di bengkel luar biasa dan sangat cepat,positif
528,Sangat cocok untuk keluarga kecil seperti saya,positif
529,Handling mobil ini luar biasa di jalan berliku,positif
530,Saya sangat puas dengan performa mesin mobil ini,positif
531,Suspensi terlalu keras membuat tidak nyaman,negatif
532,Showroom sangat membantu selama proses pembelian,positif
533,Suara mesin terlalu bising saat dikendarai,negatif
534,Mobil sering mogok meskipun baru dibeli,negatif
535,Harga tidak sebanding dengan kualitas yang diberikan,negatif
536,Harga tidak sebanding dengan kualitas yang diberikan,negatif
537,Pelayanan di bengkel luar biasa dan sangat cepat,positif
538,Fitur mobil sering error dan tidak berfungsi,negatif
539,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
540,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
541,AC mobil tidak dingin sejak pertama pakai,negatif
542,Showroom sangat membantu selama proses pembelian,positif
543,Desain interiornya modern dan elegan,positif
544,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
545,Desain interiornya modern dan elegan,positif
546,Suspensi terlalu keras membuat tidak nyaman,negatif
547,Harga tidak sebanding dengan kualitas yang diberikan,negatif
548,Dealer tidak responsif terhadap keluhan pelanggan,negatif
549,Suara mesin terlalu bising saat dikendarai,negatif
550,Mesin cepat panas dan boros bahan bakar,negatif
551,Harga tidak sebanding dengan kualitas yang diberikan,negatif
552,Saya sangat puas dengan performa mesin mobil ini,positif
553,Handling mobil ini luar biasa di jalan berliku,positif
554,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
555,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
556,Suara mesin terlalu bising saat dikendarai,negatif
557,Desain interiornya modern dan elegan,positif
558,AC mobil tidak dingin sejak pertama pakai,negatif
559,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
560,Mobil sering mogok meskipun baru dibeli,negatif
561,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
562,Suara mesin terlalu bising saat dikendarai,negatif
563,Suspensi terlalu keras membuat tidak nyaman,negatif
564,AC mobil tidak dingin sejak pertama pakai,negatif
565,Mesin cepat panas dan boros bahan bakar,negatif
566,Saya kecewa dengan kualitas interior yang murahan,negatif
567,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
568,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
569,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
570,Dealer tidak responsif terhadap keluhan pelanggan,negatif
571,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
572,Mesin cepat panas dan boros bahan bakar,negatif
573,Mobil sering mogok meskipun baru dibeli,negatif
574,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
575,Mobil sering mogok meskipun baru dibeli,negatif
576,Suara mesin terlalu bising saat dikendarai,negatif
577,Dealer tidak responsif terhadap keluhan pelanggan,negatif
578,AC mobil tidak dingin sejak pertama pakai,negatif
579,Desain interiornya modern dan elegan,positif
580,Saya sangat puas dengan performa mesin mobil ini,positif
581,Harga tidak sebanding dengan kualitas yang diberikan,negatif
582,AC mobil tidak dingin sejak pertama pakai,negatif
583,Sangat cocok untuk keluarga kecil seperti saya,positif
584,Dealer tidak responsif terhadap keluhan pelanggan,negatif
585,Sangat cocok untuk keluarga kecil seperti saya,positif
586,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
587,Fitur mobil sering error dan tidak berfungsi,negatif
588,Dealer tidak responsif terhadap keluhan pelanggan,negatif
589,Desain interiornya modern dan elegan,positif
590,Sangat cocok untuk keluarga kecil seperti saya,positif
591,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
592,Showroom sangat membantu selama proses pembelian,positif
593,Showroom sangat membantu selama proses pembelian,positif
594,Fitur mobil sering error dan tidak berfungsi,negatif
595,Dealer tidak responsif terhadap keluhan pelanggan,negatif
596,AC mobil tidak dingin sejak pertama pakai,negatif
597,Mesin cepat panas dan boros bahan bakar,negatif
598,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
599,Suspensi terlalu keras membuat tidak nyaman,negatif
600,Suspensi terlalu keras membuat tidak nyaman,negatif
601,Fitur mobil sering error dan tidak berfungsi,negatif
602,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
603,Pelayanan di bengkel luar biasa dan sangat cepat,positif
604,AC mobil tidak dingin sejak pertama pakai,negatif
605,Sangat cocok untuk keluarga kecil seperti saya,positif
606,Showroom sangat membantu selama proses pembelian,positif
607,Sangat cocok untuk keluarga kecil seperti saya,positif
608,Handling mobil ini luar biasa di jalan berliku,positif
609,Mesin cepat panas dan boros bahan bakar,negatif
610,Harga tidak sebanding dengan kualitas yang diberikan,negatif
611,Mesin cepat panas dan boros bahan bakar,negatif
612,Harga tidak sebanding dengan kualitas yang diberikan,negatif
613,AC mobil tidak dingin sejak pertama pakai,negatif
614,AC mobil tidak dingin sejak pertama pakai,negatif
615,AC mobil tidak dingin sejak pertama pakai,negatif
616,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
617,Sangat cocok untuk keluarga kecil seperti saya,positif
618,Saya sangat puas dengan performa mesin mobil ini,positif
619,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
620,Mesin cepat panas dan boros bahan bakar,negatif
621,Harga tidak sebanding dengan kualitas yang diberikan,negatif
622,Suspensi terlalu keras membuat tidak nyaman,negatif
623,Dealer tidak responsif terhadap keluhan pelanggan,negatif
624,Harga tidak sebanding dengan kualitas yang diberikan,negatif
625,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
626,Suspensi terlalu keras membuat tidak nyaman,negatif
627,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
628,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
629,Desain interiornya modern dan elegan,positif
630,Sangat cocok untuk keluarga kecil seperti saya,positif
631,Mesin cepat panas dan boros bahan bakar,negatif
632,Handling mobil ini luar biasa di jalan berliku,positif
633,Suara mesin terlalu bising saat dikendarai,negatif
634,Pelayanan di bengkel luar biasa dan sangat cepat,positif
635,Dealer tidak responsif terhadap keluhan pelanggan,negatif
636,Suspensi terlalu keras membuat tidak nyaman,negatif
637,Fitur mobil sering error dan tidak berfungsi,negatif
638,Suspensi terlalu keras membuat tidak nyaman,negatif
639,Dealer tidak responsif terhadap keluhan pelanggan,negatif
640,AC mobil tidak dingin sejak pertama pakai,negatif
641,Garansi yang diberikan membuat saya merasa aman,positif
642,Handling mobil ini luar biasa di jalan berliku,positif
643,Saya kecewa dengan kualitas interior yang murahan,negatif
644,Pelayanan di bengkel luar biasa dan sangat cepat,positif
645,Garansi yang diberikan membuat saya merasa aman,positif
646,Handling mobil ini luar biasa di jalan berliku,positif
647,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
648,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
649,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
650,Suspensi terlalu keras membuat tidak nyaman,negatif
651,Handling mobil ini luar biasa di jalan berliku,positif
652,Handling mobil ini luar biasa di jalan berliku,positif
653,Saya kecewa dengan kualitas interior yang murahan,negatif
654,Suspensi terlalu keras membuat tidak nyaman,negatif
655,Handling mobil ini luar biasa di jalan berliku,positif
656,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
657,Harga tidak sebanding dengan kualitas yang diberikan,negatif
658,Dealer tidak responsif terhadap keluhan pelanggan,negatif
659,Mobil sering mogok meskipun baru dibeli,negatif
660,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
661,Sangat cocok untuk keluarga kecil seperti saya,positif
662,Saya sangat puas dengan performa mesin mobil ini,positif
663,Sangat cocok untuk keluarga kecil seperti saya,positif
664,Suara mesin terlalu bising saat dikendarai,negatif
665,Garansi yang diberikan membuat saya merasa aman,positif
666,Sangat cocok untuk keluarga kecil seperti saya,positif
667,Handling mobil ini luar biasa di jalan berliku,positif
668,Handling mobil ini luar biasa di jalan berliku,positif
669,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
670,Handling mobil ini luar biasa di jalan berliku,positif
671,Mesin cepat panas dan boros bahan bakar,negatif
672,Saya sangat puas dengan performa mesin mobil ini,positif
673,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
674,AC mobil tidak dingin sejak pertama pakai,negatif
675,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
676,Suara mesin terlalu bising saat dikendarai,negatif
677,Mobil sering mogok meskipun baru dibeli,negatif
678,Mobil sering mogok meskipun baru dibeli,negatif
679,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
680,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
681,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
682,Mobil sering mogok meskipun baru dibeli,negatif
683,AC mobil tidak dingin sejak pertama pakai,negatif
684,Desain interiornya modern dan elegan,positif
685,Mesin cepat panas dan boros bahan bakar,negatif
686,AC mobil tidak dingin sejak pertama pakai,negatif
687,Garansi yang diberikan membuat saya merasa aman,positif
688,Mobil sering mogok meskipun baru dibeli,negatif
689,Mesin cepat panas dan boros bahan bakar,negatif
690,Suara mesin terlalu bising saat dikendarai,negatif
691,Suara mesin terlalu bising saat dikendarai,negatif
692,Mesin cepat panas dan boros bahan bakar,negatif
693,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
694,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
695,Saya kecewa dengan kualitas interior yang murahan,negatif
696,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
697,Mesin cepat panas dan boros bahan bakar,negatif
698,Mobil sering mogok meskipun baru dibeli,negatif
699,Sangat cocok untuk keluarga kecil seperti saya,positif
700,Sangat cocok untuk keluarga kecil seperti saya,positif
701,Fitur mobil sering error dan tidak berfungsi,negatif
702,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
703,Mobil sering mogok meskipun baru dibeli,negatif
704,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
705,Suara mesin terlalu bising saat dikendarai,negatif
706,Pelayanan di bengkel luar biasa dan sangat cepat,positif
707,Suspensi terlalu keras membuat tidak nyaman,negatif
708,Saya kecewa dengan kualitas interior yang murahan,negatif
709,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
710,Sangat cocok untuk keluarga kecil seperti saya,positif
711,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
712,Garansi yang diberikan membuat saya merasa aman,positif
713,Saya kecewa dengan kualitas interior yang murahan,negatif
714,Desain interiornya modern dan elegan,positif
715,Showroom sangat membantu selama proses pembelian,positif
716,Handling mobil ini luar biasa di jalan berliku,positif
717,Showroom sangat membantu selama proses pembelian,positif
718,Pelayanan di bengkel luar biasa dan sangat cepat,positif
719,Saya sangat puas dengan performa mesin mobil ini,positif
720,Sangat cocok untuk keluarga kecil seperti saya,positif
721,Sangat cocok untuk keluarga kecil seperti saya,positif
722,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
723,Handling mobil ini luar biasa di jalan berliku,positif
724,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
725,Saya sangat puas dengan performa mesin mobil ini,positif
726,Harga tidak sebanding dengan kualitas yang diberikan,negatif
727,Handling mobil ini luar biasa di jalan berliku,positif
728,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
729,AC mobil tidak dingin sejak pertama pakai,negatif
730,Suspensi terlalu keras membuat tidak nyaman,negatif
731,Dealer tidak responsif terhadap keluhan pelanggan,negatif
732,Suspensi terlalu keras membuat tidak nyaman,negatif
733,AC mobil tidak dingin sejak pertama pakai,negatif
734,Fitur mobil sering error dan tidak berfungsi,negatif
735,Saya sangat puas dengan performa mesin mobil ini,positif
736,Harga tidak sebanding dengan kualitas yang diberikan,negatif
737,Harga tidak sebanding dengan kualitas yang diberikan,negatif
738,Garansi yang diberikan membuat saya merasa aman,positif
739,AC mobil tidak dingin sejak pertama pakai,negatif
740,Fitur mobil sering error dan tidak berfungsi,negatif
741,Suara mesin terlalu bising saat dikendarai,negatif
742,Mobil sering mogok meskipun baru dibeli,negatif
743,Suspensi terlalu keras membuat tidak nyaman,negatif
744,Fitur mobil sering error dan tidak berfungsi,negatif
745,Mobil sering mogok meskipun baru dibeli,negatif
746,Saya sangat puas dengan performa mesin mobil ini,positif
747,Harga tidak sebanding dengan kualitas yang diberikan,negatif
748,AC mobil tidak dingin sejak pertama pakai,negatif
749,Handling mobil ini luar biasa di jalan berliku,positif
750,Saya kecewa dengan kualitas interior yang murahan,negatif
751,Handling mobil ini luar biasa di jalan berliku,positif
752,Showroom sangat membantu selama proses pembelian,positif
753,Fitur mobil sering error dan tidak berfungsi,negatif
754,Showroom sangat membantu selama proses pembelian,positif
755,Mesin cepat panas dan boros bahan bakar,negatif
